link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
1494,638,825,1,4881.8669,3.0341,1,1000,80.69201487,50.15041322,0,1,,0.15,4,1,802.77,13.11981322,3.63,"LINESTRING (-87.95775141432816 41.67226844724046, -87.9279876652041 41.63355887446774)"
1495,638,826,1,4828.2872,3.0008,1,1500,60.35359,37.51,0,1,,0.15,4,1,334.8,13.11981322,4.8,"LINESTRING (-87.95775141432816 41.67226844724046, -87.98394351355735 41.63265865184511)"
1496,639,93,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,4488.75,13.11981322,0,"LINESTRING (-87.81607596849759 41.72358113672989, -87.82798146814721 41.714578910503676)"
1497,639,505,1,2240.29115,1.39235,1,6000,55.54440868,34.52107438,0,1,,0.15,4,1,4558.941154,13.11981322,2.42,"LINESTRING (-87.81607596849759 41.72358113672989, -87.82917201811219 41.74158558918232)"
1498,639,506,1,1388.03603,0.86267,1,5000,46.26786767,28.75566667,0,1,,0.15,4,1,2092.320353,13.11981322,1.8,"LINESTRING (-87.81607596849759 41.72358113672989, -87.80417046884796 41.714578910503676)"
1499,639,640,1,4715.23886,2.93054,1,3000,80.60237367,50.09470085,0,1,,0.15,4,1,624.4192424,13.11981322,3.51,"LINESTRING (-87.81607596849759 41.72358113672989, -87.87322236681581 41.721780691484646)"
1500,639,641,1,4908.43149,3.05061,1,8500,62.00123987,38.53402105,0,1,,0.15,4,1,775.87,13.11981322,4.75,"LINESTRING (-87.81607596849759 41.72358113672989, -87.81488541853263 41.678570005598814)"
1501,640,94,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,357.15,13.11981322,0,"LINESTRING (-87.87322236681581 41.721780691484646, -87.88512786646544 41.71277846525843)"
1502,640,635,1,4715.23886,2.93054,1,1000,77.72371748,48.3056044,0,1,,0.15,4,1,1390.446389,13.11981322,3.64,"LINESTRING (-87.87322236681581 41.721780691484646, -87.87560346674573 41.76499137737048)"
1503,640,638,1,8814.85823,5.47847,1,1500,79.77247267,49.57891403,0,1,,0.15,4,1,390.46,13.11981322,6.63,"LINESTRING (-87.87322236681581 41.721780691484646, -87.95775141432816 41.67226844724046)"
1504,640,639,1,4715.23886,2.93054,1,3000,80.60237367,50.09470085,0,1,,0.15,4,1,1688.75,13.11981322,3.51,"LINESTRING (-87.87322236681581 41.721780691484646, -87.81607596849759 41.72358113672989)"
1505,640,642,1,4715.23886,2.93054,1,2000,64.44517805,40.0529385,0,1,,0.15,4,1,521.1780869,13.11981322,4.39,"LINESTRING (-87.87322236681581 41.721780691484646, -87.87084126688588 41.678570005598814)"
1506,641,95,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,2498.61,13.11981322,0,"LINESTRING (-87.81488541853263 41.678570005598814, -87.82679091818225 41.6695677793726)"
1507,641,639,1,4908.43149,3.05061,1,8500,62.00123987,38.53402105,0,1,,0.15,4,1,2559.612662,13.11981322,4.75,"LINESTRING (-87.81488541853263 41.678570005598814, -87.81607596849759 41.72358113672989)"
1508,641,642,1,4613.003,2.867,1,6500,77.96624789,48.45633803,0,1,,0.15,4,1,1322.170758,13.11981322,3.55,"LINESTRING (-87.81488541853263 41.678570005598814, -87.87084126688588 41.678570005598814)"
1509,641,646,1,4715.23886,2.93054,1,7000,72.54213631,45.08523077,0,1,,0.15,4,1,1719.792103,13.11981322,3.9,"LINESTRING (-87.81488541853263 41.678570005598814, -87.75773902021442 41.68037045084406)"
1510,641,648,1,4810.29858,2.98962,1,500,61.67049462,38.32846154,0,1,,0.15,4,1,490.88,13.11981322,4.68,"LINESTRING (-87.81488541853263 41.678570005598814, -87.81369486856767 41.63445909709036)"
1511,642,96,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,468.33,13.11981322,0,"LINESTRING (-87.87084126688588 41.678570005598814, -87.8827467665355 41.6695677793726)"
1512,642,638,1,7197.74887,4.47343,1,3000,79.38693607,49.33930147,0,1,,0.15,4,1,1059.266418,13.11981322,5.44,"LINESTRING (-87.87084126688588 41.678570005598814, -87.95775141432816 41.67226844724046)"
1513,642,640,1,4715.23886,2.93054,1,2000,64.44517805,40.0529385,0,1,,0.15,4,1,1686.915233,13.11981322,4.39,"LINESTRING (-87.87084126688588 41.678570005598814, -87.87322236681581 41.721780691484646)"
1514,642,641,1,4613.003,2.867,1,6500,77.96624789,48.45633803,0,1,,0.15,4,1,1416.06,13.11981322,3.55,"LINESTRING (-87.87084126688588 41.678570005598814, -87.81488541853263 41.678570005598814)"
1515,642,649,1,4911.37596,3.05244,1,2000,68.69057286,42.69146853,0,1,,0.15,4,1,692.91,13.11981322,4.29,"LINESTRING (-87.87084126688588 41.678570005598814, -87.86846016695596 41.63355887446774)"
1516,643,97,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,7196.6,13.11981322,0,"LINESTRING (-87.70297372182613 41.73168314033349, -87.71487922147575 41.72268091410727)"
1517,643,576,1,2666.33826,1.65714,1,3000,45.32019705,28.16668555,0,1,,0.15,4,1,3355.137757,13.11981322,3.53,"LINESTRING (-87.70297372182613 41.73168314033349, -87.69940207193123 41.75598915114426)"
1518,643,578,1,3730.9492,2.3188,1,12000,59.06515884,36.70923483,0,1,,0.15,4,1,3472.19,13.11981322,3.79,"LINESTRING (-87.70297372182613 41.73168314033349, -87.66606667291228 41.71187824263581)"
1519,643,644,1,4679.35816,2.90824,1,8000,56.94959221,35.39440162,0,1,,0.15,4,1,4514.927033,13.11981322,4.93,"LINESTRING (-87.70297372182613 41.73168314033349, -87.75892957017938 41.72448135935251)"
1520,644,98,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,6973.45,13.11981322,0,"LINESTRING (-87.75892957017938 41.72448135935251, -87.770835069829 41.715479133126294)"
1521,644,506,1,3882.79053,2.41317,1,5000,89.94881536,55.90355212,0,1,,0.15,4,1,5118.008087,13.11981322,2.59,"LINESTRING (-87.75892957017938 41.72448135935251, -87.80417046884796 41.714578910503676)"
1522,644,637,1,4617.17031,2.86959,1,5000,61.69938053,38.34641425,0,1,,0.15,4,1,5069.991023,13.11981322,4.49,"LINESTRING (-87.75892957017938 41.72448135935251, -87.7613106701093 41.76679182261572)"
1523,644,643,1,4679.35816,2.90824,1,8000,56.94959221,35.39440162,0,1,,0.15,4,1,3976.928737,13.11981322,4.93,"LINESTRING (-87.75892957017938 41.72448135935251, -87.70297372182613 41.73168314033349)"
1524,644,646,1,4810.29858,2.98962,1,5500,55.18506976,34.29774379,0,1,,0.15,4,1,2647.9193,13.11981322,5.23,"LINESTRING (-87.75892957017938 41.72448135935251, -87.75773902021442 41.68037045084406)"
1525,645,99,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,4583.23,13.11981322,0,"LINESTRING (-87.69821152196627 41.67226844724046, -87.7101170216159 41.66326622101425)"
1526,645,578,1,5066.80536,3.14904,1,6000,51.96723446,32.29784615,0,1,,0.15,4,1,2787.3,13.11981322,5.85,"LINESTRING (-87.69821152196627 41.67226844724046, -87.66606667291228 41.71187824263581)"
1527,645,646,1,4986.32318,3.09902,1,6000,67.68764498,42.0681448,0,1,,0.15,4,1,4516.626586,13.11981322,4.42,"LINESTRING (-87.69821152196627 41.67226844724046, -87.75773902021442 41.68037045084406)"
1528,645,647,1,4034.87321,2.50769,1,10000,60.98045154,37.89959698,0,1,,0.15,4,1,2695.29,13.11981322,3.97,"LINESTRING (-87.69821152196627 41.67226844724046, -87.6493989734028 41.6695677793726)"
1529,645,652,1,3832.84717,2.38213,1,10000,60.20178801,37.41565445,0,1,,0.15,4,1,1928.52,13.11981322,3.82,"LINESTRING (-87.69821152196627 41.67226844724046, -87.69583042203635 41.63715976495822)"
1530,646,100,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,4107.96,13.11981322,0,"LINESTRING (-87.75773902021442 41.68037045084406, -87.76964451986404 41.671368224617844)"
1531,646,507,1,438.9352,0.2728,1,1500,17.44113378,10.8397351,0,1,,0.15,4,1,2264,13.11981322,1.51,"LINESTRING (-87.75773902021442 41.68037045084406, -87.75535792028448 41.67676956035357)"
1532,646,641,1,4715.23886,2.93054,1,7000,72.54213631,45.08523077,0,1,,0.15,4,1,2881.881913,13.11981322,3.9,"LINESTRING (-87.75773902021442 41.68037045084406, -87.81488541853263 41.678570005598814)"
1533,646,644,1,4810.29858,2.98962,1,5500,55.18506976,34.29774379,0,1,,0.15,4,1,3999.903637,13.11981322,5.23,"LINESTRING (-87.75773902021442 41.68037045084406, -87.75892957017938 41.72448135935251)"
1534,646,645,1,4986.32318,3.09902,1,6000,67.68764498,42.0681448,0,1,,0.15,4,1,3425.05,13.11981322,4.42,"LINESTRING (-87.75773902021442 41.68037045084406, -87.69821152196627 41.67226844724046)"
1535,646,653,1,4715.23886,2.93054,1,4500,68.33679507,42.4715942,0,1,,0.15,4,1,1379.917387,13.11981322,4.14,"LINESTRING (-87.75773902021442 41.68037045084406, -87.75535792028448 41.63715976495822)"
1536,647,101,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,2787.21,13.11981322,0,"LINESTRING (-87.6493989734028 41.6695677793726, -87.66130447305243 41.660565553146384)"
1537,647,524,1,1290.94897,0.80233,1,5500,49.02337861,30.46822785,0,1,,0.15,4,1,3836.214613,13.11981322,1.58,"LINESTRING (-87.6493989734028 41.6695677793726, -87.66487612294732 41.671368224617844)"
1538,647,579,1,3647.39383,2.26687,1,5500,62.17148575,38.63982955,0,1,,0.15,4,1,2657.22,13.11981322,3.52,"LINESTRING (-87.6493989734028 41.6695677793726, -87.60892027459407 41.68307111871192)"
1539,647,645,1,4034.87321,2.50769,1,10000,60.98045154,37.89959698,0,1,,0.15,4,1,3031.731533,13.11981322,3.97,"LINESTRING (-87.6493989734028 41.6695677793726, -87.69821152196627 41.67226844724046)"
1540,647,657,1,3507.36256,2.17984,1,3500,57.97293487,36.03041322,0,1,,0.15,4,1,3497.58,13.11981322,3.63,"LINESTRING (-87.6493989734028 41.6695677793726, -87.63630292378821 41.638960210203464)"
1541,648,102,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,2676.83,13.11981322,0,"LINESTRING (-87.81369486856767 41.63445909709036, -87.8256003682173 41.62545687086414)"
1542,648,641,1,4810.29858,2.98962,1,500,61.67049462,38.32846154,0,1,,0.15,4,1,764.4436093,13.11981322,4.68,"LINESTRING (-87.81369486856767 41.63445909709036, -87.81488541853263 41.678570005598814)"
1543,648,649,1,4515.91594,2.80666,1,3000,60.48101706,37.58919643,0,1,,0.15,4,1,1116.286389,13.11981322,4.48,"LINESTRING (-87.81369486856767 41.63445909709036, -87.86846016695596 41.63355887446774)"
1544,648,650,1,4720.33939,2.93371,1,3500,70.98254722,44.11593985,0,1,,0.15,4,1,959.38,13.11981322,3.99,"LINESTRING (-87.81369486856767 41.63445909709036, -87.81012321867277 41.591248411204525)"
1545,648,653,1,4818.3114,2.9946,1,5000,73.18954026,45.48759494,0,1,,0.15,4,1,3108.740002,13.11981322,3.95,"LINESTRING (-87.81369486856767 41.63445909709036, -87.75535792028448 41.63715976495822)"
1546,649,103,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,1692.02,13.11981322,0,"LINESTRING (-87.86846016695596 41.63355887446774, -87.88036566660558 41.62455664824152)"
1547,649,642,1,4911.37596,3.05244,1,2000,68.69057286,42.69146853,0,1,,0.15,4,1,1875.042807,13.11981322,4.29,"LINESTRING (-87.86846016695596 41.63355887446774, -87.87084126688588 41.678570005598814)"
1548,649,648,1,4515.91594,2.80666,1,3000,60.48101706,37.58919643,0,1,,0.15,4,1,1037.53,13.11981322,4.48,"LINESTRING (-87.86846016695596 41.63355887446774, -87.81369486856767 41.63445909709036)"
1549,649,651,1,4712.18176,2.92864,1,2000,72.495104,45.056,0,1,,0.15,4,1,677.3,13.11981322,3.9,"LINESTRING (-87.86846016695596 41.63355887446774, -87.86965071692092 41.5903481885819)"
1550,649,825,1,4907.45,3.05,1,1500,73.42817954,45.63591022,0,1,,0.15,4,1,887.7335816,13.11981322,4.01,"LINESTRING (-87.86846016695596 41.63355887446774, -87.9279876652041 41.63355887446774)"
1551,650,104,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,2159.55,13.11981322,0,"LINESTRING (-87.81012321867277 41.591248411204525, -87.8220287183224 41.58224618497831)"
1552,650,453,1,4215.83744,2.62016,1,500,89.69866894,55.74808511,0,1,,0.15,4,1,597.64,13.11981322,2.82,"LINESTRING (-87.81012321867277 41.591248411204525, -87.82083816835744 41.55343906105442)"
1553,650,648,1,4720.33939,2.93371,1,3500,70.98254722,44.11593985,0,1,,0.15,4,1,1474.97,13.11981322,3.99,"LINESTRING (-87.81012321867277 41.591248411204525, -87.81369486856767 41.63445909709036)"
1554,650,651,1,4908.43149,3.05061,1,2500,67.70250331,42.07737931,0,1,,0.15,4,1,1091.23,13.11981322,4.35,"LINESTRING (-87.81012321867277 41.591248411204525, -87.86965071692092 41.5903481885819)"
1555,650,655,1,4711.152,2.928,1,3000,57.22046964,35.56275304,0,1,,0.15,4,1,1461.57,13.11981322,4.94,"LINESTRING (-87.81012321867277 41.591248411204525, -87.75297682035456 41.591248411204525)"
1556,651,105,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,868.62,13.11981322,0,"LINESTRING (-87.86965071692092 41.5903481885819, -87.88155621657054 41.581345962355684)"
1557,651,649,1,4712.18176,2.92864,1,2000,72.495104,45.056,0,1,,0.15,4,1,1403.73,13.11981322,3.9,"LINESTRING (-87.86965071692092 41.5903481885819, -87.86846016695596 41.63355887446774)"
1558,651,650,1,4908.43149,3.05061,1,2500,67.70250331,42.07737931,0,1,,0.15,4,1,1096,13.11981322,4.35,"LINESTRING (-87.86965071692092 41.5903481885819, -87.81012321867277 41.591248411204525)"
1559,651,827,1,4715.23886,2.93054,1,1000,70.90584752,44.06827068,0,1,,0.15,4,1,422.65,13.11981322,3.99,"LINESTRING (-87.86965071692092 41.5903481885819, -87.92679711523913 41.58854774333666)"
1560,651,842,1,4720.33939,2.93371,1,2000,62.93785853,39.11613333,0,1,,0.15,4,1,441.26,13.11981322,4.5,"LINESTRING (-87.86965071692092 41.5903481885819, -87.86607906702602 41.54713750269607)"
1561,652,106,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,3338.87,13.11981322,0,"LINESTRING (-87.69583042203635 41.63715976495822, -87.70773592168598 41.628157538732005)"
1562,652,452,1,3478.41665,2.16185,1,7000,96.1774189,59.77465438,0,1,,0.15,4,1,2458.35,13.11981322,2.17,"LINESTRING (-87.69583042203635 41.63715976495822, -87.70773592168598 41.60655219578909)"
1563,652,525,1,1716.89954,1.06706,1,5000,40.08325774,24.91190661,0,1,,0.15,4,1,1870.27,13.11981322,2.57,"LINESTRING (-87.69583042203635 41.63715976495822, -87.67797217256191 41.62905776135463)"
1564,652,645,1,3832.84717,2.38213,1,10000,60.20178801,37.41565445,0,1,,0.15,4,1,4144.33,13.11981322,3.82,"LINESTRING (-87.69583042203635 41.63715976495822, -87.69821152196627 41.67226844724046)"
1565,652,653,1,4907.45,3.05,1,4500,68.63566434,42.65734266,0,1,,0.15,4,1,1944.35,13.11981322,4.29,"LINESTRING (-87.69583042203635 41.63715976495822, -87.75535792028448 41.63715976495822)"
1566,653,107,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,2602.56,13.11981322,0,"LINESTRING (-87.75535792028448 41.63715976495822, -87.76726341993411 41.628157538732005)"
1567,653,646,1,4715.23886,2.93054,1,4500,68.33679507,42.4715942,0,1,,0.15,4,1,3453.430002,13.11981322,4.14,"LINESTRING (-87.75535792028448 41.63715976495822, -87.75773902021442 41.68037045084406)"
1568,653,648,1,4818.3114,2.9946,1,5000,73.18954026,45.48759494,0,1,,0.15,4,1,1940.58,13.11981322,3.95,"LINESTRING (-87.75535792028448 41.63715976495822, -87.81369486856767 41.63445909709036)"
1569,653,652,1,4907.45,3.05,1,4500,68.63566434,42.65734266,0,1,,0.15,4,1,2780.65,13.11981322,4.29,"LINESTRING (-87.75535792028448 41.63715976495822, -87.69583042203635 41.63715976495822)"
1570,653,655,1,5009.44451,3.11339,1,2500,62.48787331,38.8364657,0,1,,0.15,4,1,835.3873869,13.11981322,4.81,"LINESTRING (-87.75535792028448 41.63715976495822, -87.75297682035456 41.591248411204525)"
1571,654,108,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,3288.06,13.11981322,0,"LINESTRING (-87.69463987207139 41.59304885644977, -87.70654537172102 41.584046630223554)"
1572,654,451,1,3228.49068,2.00652,1,5000,107.0217905,66.51447514,0,1,,0.15,4,1,1026.245472,13.11981322,1.81,"LINESTRING (-87.69463987207139 41.59304885644977, -87.73154692098524 41.58314640760093)"
1573,654,452,1,1825.68403,1.13467,1,7000,48.04431658,29.85973684,0,1,,0.15,4,1,4869.24,13.11981322,2.28,"LINESTRING (-87.69463987207139 41.59304885644977, -87.70773592168598 41.60655219578909)"
1574,654,659,1,4908.43149,3.05061,1,5500,61.22783563,38.05334719,0,1,,0.15,4,1,2218.14,13.11981322,4.81,"LINESTRING (-87.69463987207139 41.59304885644977, -87.63511237382325 41.592148633827144)"
1575,654,662,1,4908.43149,3.05061,1,5000,67.70250331,42.07737931,0,1,,0.15,4,1,2106.54,13.11981322,4.35,"LINESTRING (-87.69463987207139 41.59304885644977, -87.69344932210642 41.54803772531869)"
1576,655,109,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,2867.13,13.11981322,0,"LINESTRING (-87.75297682035456 41.591248411204525, -87.76488232000419 41.58224618497831)"
1577,655,451,1,1975.2084,1.2276,1,5000,47.7873,29.7,0,1,,0.15,4,1,2535.81,13.11981322,2.48,"LINESTRING (-87.75297682035456 41.591248411204525, -87.73154692098524 41.58314640760093)"
1578,655,650,1,4711.152,2.928,1,3000,57.22046964,35.56275304,0,1,,0.15,4,1,986.1841116,13.11981322,4.94,"LINESTRING (-87.75297682035456 41.591248411204525, -87.81012321867277 41.591248411204525)"
1579,655,653,1,5009.44451,3.11339,1,2500,62.48787331,38.8364657,0,1,,0.15,4,1,1548.63,13.11981322,4.81,"LINESTRING (-87.75297682035456 41.591248411204525, -87.75535792028448 41.63715976495822)"
1580,655,663,1,4720.33939,2.93371,1,6000,64.51488916,40.09626424,0,1,,0.15,4,1,648.31,13.11981322,4.39,"LINESTRING (-87.75297682035456 41.591248411204525, -87.74940517045968 41.54803772531869)"
1581,656,110,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,4214.93,13.11981322,0,"LINESTRING (-87.57796597550504 41.63715976495822, -87.58987147515467 41.628157538732005)"
1582,656,579,1,5618.54755,3.49195,1,3000,50.84658417,31.60135747,0,1,,0.15,4,1,2465.997138,13.11981322,6.63,"LINESTRING (-87.57796597550504 41.63715976495822, -87.60892027459407 41.68307111871192)"
1583,656,657,1,4813.30741,2.99149,1,7000,51.20539798,31.8243617,0,1,,0.15,4,1,2704.83,13.11981322,5.64,"LINESTRING (-87.57796597550504 41.63715976495822, -87.63630292378821 41.638960210203464)"
1584,656,658,1,4908.43149,3.05061,1,4000,62.00123987,38.53402105,0,1,,0.15,4,1,2028.752862,13.11981322,4.75,"LINESTRING (-87.57796597550504 41.63715976495822, -87.57677542554006 41.592148633827144)"
1585,656,660,1,3729.662,2.318,1,3000,58.42812533,36.31331593,0,1,,0.15,4,1,2953.687846,13.11981322,3.83,"LINESTRING (-87.57796597550504 41.63715976495822, -87.53272507683644 41.63715976495822)"
1586,657,111,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,5151.92,13.11981322,0,"LINESTRING (-87.63630292378821 41.638960210203464, -87.64820842343784 41.62995798397725)"
1587,657,525,1,3600.87764,2.23796,1,5000,86.07675633,53.49705179,0,1,,0.15,4,1,2196.153855,13.11981322,2.51,"LINESTRING (-87.63630292378821 41.638960210203464, -87.67797217256191 41.62905776135463)"
1588,657,647,1,3507.36256,2.17984,1,3500,57.97293487,36.03041322,0,1,,0.15,4,1,4197.156145,13.11981322,3.63,"LINESTRING (-87.63630292378821 41.638960210203464, -87.6493989734028 41.6695677793726)"
1589,657,656,1,4813.30741,2.99149,1,7000,51.20539798,31.8243617,0,1,,0.15,4,1,2524.467846,13.11981322,5.64,"LINESTRING (-87.63630292378821 41.638960210203464, -87.57796597550504 41.63715976495822)"
1590,657,659,1,5104.69731,3.17259,1,15000,58.67468172,36.46655172,0,1,,0.15,4,1,1678.48,13.11981322,5.22,"LINESTRING (-87.63630292378821 41.638960210203464, -87.63511237382325 41.592148633827144)"
1591,658,112,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,3575.4,13.11981322,0,"LINESTRING (-87.57677542554006 41.592148633827144, -87.58868092518969 41.58314640760093)"
1592,658,510,1,1688.61332,1.04948,1,4000,273.829187,170.1859459,0,1,,0.15,4,1,3341.850573,13.11981322,0.37,"LINESTRING (-87.57677542554006 41.592148633827144, -87.58868092518969 41.579545517110446)"
1593,658,656,1,4908.43149,3.05061,1,4000,62.00123987,38.53402105,0,1,,0.15,4,1,1737.66,13.11981322,4.75,"LINESTRING (-87.57677542554006 41.592148633827144, -87.57796597550504 41.63715976495822)"
1594,658,659,1,4809.301,2.989,1,5500,51.89893165,32.25539568,0,1,,0.15,4,1,801.5648049,13.11981322,5.56,"LINESTRING (-87.57677542554006 41.592148633827144, -87.63511237382325 41.592148633827144)"
1595,658,661,1,3730.9492,2.3188,1,6000,61.66858182,38.32727273,0,1,,0.15,4,1,2416.723304,13.11981322,3.63,"LINESTRING (-87.57677542554006 41.592148633827144, -87.53153452687148 41.59304885644977)"
1596,659,113,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,5118.23,13.11981322,0,"LINESTRING (-87.63511237382325 41.592148633827144, -87.64701787347288 41.58314640760093)"
1597,659,509,1,1769.40121,1.09969,1,5000,179.9391062,111.8328814,0,1,,0.15,4,1,3720.775382,13.11981322,0.59,"LINESTRING (-87.63511237382325 41.592148633827144, -87.64701787347288 41.57864529448782)"
1598,659,654,1,4908.43149,3.05061,1,5500,61.22783563,38.05334719,0,1,,0.15,4,1,1844.5,13.11981322,4.81,"LINESTRING (-87.63511237382325 41.592148633827144, -87.69463987207139 41.59304885644977)"
1599,659,657,1,5104.69731,3.17259,1,15000,58.67468172,36.46655172,0,1,,0.15,4,1,1785.64,13.11981322,5.22,"LINESTRING (-87.63511237382325 41.592148633827144, -87.63630292378821 41.638960210203464)"
1600,659,658,1,4809.301,2.989,1,5500,51.89893165,32.25539568,0,1,,0.15,4,1,36.49461806,13.11981322,5.56,"LINESTRING (-87.63511237382325 41.592148633827144, -87.57677542554006 41.592148633827144)"
1601,660,114,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,1529.23,13.11981322,0,"LINESTRING (-87.53272507683644 41.63715976495822, -87.54463057648607 41.628157538732005)"
1602,660,582,1,6551.76755,4.07195,1,3500,66.85477091,41.5505102,0,1,,0.15,4,1,3241.704577,13.11981322,5.88,"LINESTRING (-87.53272507683644 41.63715976495822, -87.54463057648607 41.696574458051245)"
